timestamp,region,region_name,fuel_type,generation_mwh
2024-01-04T11,CISO,California Independent System Operator,Coal,0
2024-01-04T11,CISO,California Independent System Operator,Natural Gas,10261
2024-01-04T11,CISO,California Independent System Operator,Nuclear,2253
2024-01-04T11,CISO,California Independent System Operator,Petroleum,46
2024-01-04T11,CISO,California Independent System Operator,Other,-510
2024-01-04T11,CISO,California Independent System Operator,Solar,-45
2024-01-04T11,CISO,California Independent System Operator,Hydro,1792
2024-01-04T11,CISO,California Independent System Operator,Wind,3581
2024-01-04T12,CISO,California Independent System Operator,Coal,0
2024-01-04T12,CISO,California Independent System Operator,Natural Gas,10314
2024-01-04T12,CISO,California Independent System Operator,Nuclear,2254
2024-01-04T12,CISO,California Independent System Operator,Petroleum,46
2024-01-04T12,CISO,California Independent System Operator,Other,-632
2024-01-04T12,CISO,California Independent System Operator,Solar,-45
2024-01-04T12,CISO,California Independent System Operator,Hydro,1788
2024-01-04T12,CISO,California Independent System Operator,Wind,3364
2024-01-04T13,CISO,California Independent System Operator,Coal,0
2024-01-04T13,CISO,California Independent System Operator,Natural Gas,10218
2024-01-04T13,CISO,California Independent System Operator,Nuclear,2256
2024-01-04T13,CISO,California Independent System Operator,Petroleum,46
2024-01-04T13,CISO,California Independent System Operator,Other,-675
2024-01-04T13,CISO,California Independent System Operator,Solar,-46
2024-01-04T13,CISO,California Independent System Operator,Hydro,1879
2024-01-04T13,CISO,California Independent System Operator,Wind,3250
2024-01-04T14,CISO,California Independent System Operator,Coal,0
2024-01-04T14,CISO,California Independent System Operator,Natural Gas,10193
2024-01-04T14,CISO,California Independent System Operator,Nuclear,2255
2024-01-04T14,CISO,California Independent System Operator,Petroleum,46
2024-01-04T14,CISO,California Independent System Operator,Other,-95
2024-01-04T14,CISO,California Independent System Operator,Solar,-46
2024-01-04T14,CISO,California Independent System Operator,Hydro,1903
2024-01-04T14,CISO,California Independent System Operator,Wind,2662
2024-01-04T15,CISO,California Independent System Operator,Coal,0
2024-01-04T15,CISO,California Independent System Operator,Natural Gas,11063
2024-01-04T15,CISO,California Independent System Operator,Nuclear,2255
2024-01-04T15,CISO,California Independent System Operator,Petroleum,46
2024-01-04T15,CISO,California Independent System Operator,Other,243
2024-01-04T15,CISO,California Independent System Operator,Solar,-46
2024-01-04T15,CISO,California Independent System Operator,Hydro,2128
2024-01-04T15,CISO,California Independent System Operator,Wind,2514
2024-01-04T16,CISO,California Independent System Operator,Coal,0
2024-01-04T16,CISO,California Independent System Operator,Natural Gas,11743
2024-01-04T16,CISO,California Independent System Operator,Nuclear,2257
2024-01-04T16,CISO,California Independent System Operator,Petroleum,45
2024-01-04T16,CISO,California Independent System Operator,Other,1231
2024-01-04T16,CISO,California Independent System Operator,Solar,-35
2024-01-04T16,CISO,California Independent System Operator,Hydro,2455
2024-01-04T16,CISO,California Independent System Operator,Wind,2501
2024-01-04T17,CISO,California Independent System Operator,Coal,0
2024-01-04T17,CISO,California Independent System Operator,Natural Gas,12044
2024-01-04T17,CISO,California Independent System Operator,Nuclear,2257
2024-01-04T17,CISO,California Independent System Operator,Petroleum,45
2024-01-04T17,CISO,California Independent System Operator,Other,942
2024-01-04T17,CISO,California Independent System Operator,Solar,1829
2024-01-04T17,CISO,California Independent System Operator,Hydro,2467
2024-01-04T17,CISO,California Independent System Operator,Wind,2492
2024-01-04T18,CISO,California Independent System Operator,Coal,0
2024-01-04T18,CISO,California Independent System Operator,Natural Gas,10948
2024-01-04T18,CISO,California Independent System Operator,Nuclear,2256
2024-01-04T18,CISO,California Independent System Operator,Petroleum,46
2024-01-04T18,CISO,California Independent System Operator,Other,-601
2024-01-04T18,CISO,California Independent System Operator,Solar,7239
2024-01-04T18,CISO,California Independent System Operator,Hydro,2094
2024-01-04T18,CISO,California Independent System Operator,Wind,2673
2024-01-04T19,CISO,California Independent System Operator,Coal,0
2024-01-04T19,CISO,California Independent System Operator,Natural Gas,9082
2024-01-04T19,CISO,California Independent System Operator,Nuclear,2254
2024-01-04T19,CISO,California Independent System Operator,Petroleum,46
2024-01-04T19,CISO,California Independent System Operator,Other,-961
2024-01-04T19,CISO,California Independent System Operator,Solar,9811
2024-01-04T19,CISO,California Independent System Operator,Hydro,1758
2024-01-04T19,CISO,California Independent System Operator,Wind,2722
2024-01-04T20,CISO,California Independent System Operator,Coal,0
2024-01-04T20,CISO,California Independent System Operator,Natural Gas,9308
2024-01-04T20,CISO,California Independent System Operator,Nuclear,2255
2024-01-04T20,CISO,California Independent System Operator,Petroleum,46
2024-01-04T20,CISO,California Independent System Operator,Other,-1688
2024-01-04T20,CISO,California Independent System Operator,Solar,10490
2024-01-04T20,CISO,California Independent System Operator,Hydro,1479
2024-01-04T20,CISO,California Independent System Operator,Wind,2191
2024-01-04T21,CISO,California Independent System Operator,Coal,0
2024-01-04T21,CISO,California Independent System Operator,Natural Gas,9105
2024-01-04T21,CISO,California Independent System Operator,Nuclear,2256
2024-01-04T21,CISO,California Independent System Operator,Petroleum,46
2024-01-04T21,CISO,California Independent System Operator,Other,-2658
2024-01-04T21,CISO,California Independent System Operator,Solar,11001
2024-01-04T21,CISO,California Independent System Operator,Hydro,1414
2024-01-04T21,CISO,California Independent System Operator,Wind,2331
2024-01-04T22,CISO,California Independent System Operator,Coal,0
2024-01-04T22,CISO,California Independent System Operator,Natural Gas,9582
2024-01-04T22,CISO,California Independent System Operator,Nuclear,2255
2024-01-04T22,CISO,California Independent System Operator,Petroleum,46
2024-01-04T22,CISO,California Independent System Operator,Other,-3624
2024-01-04T22,CISO,California Independent System Operator,Solar,11154
2024-01-04T22,CISO,California Independent System Operator,Hydro,1449
2024-01-04T22,CISO,California Independent System Operator,Wind,2584
2024-01-04T23,CISO,California Independent System Operator,Coal,0
2024-01-04T23,CISO,California Independent System Operator,Natural Gas,9642
2024-01-04T23,CISO,California Independent System Operator,Nuclear,2255
2024-01-04T23,CISO,California Independent System Operator,Petroleum,46
2024-01-04T23,CISO,California Independent System Operator,Other,-3823
2024-01-04T23,CISO,California Independent System Operator,Solar,11583
2024-01-04T23,CISO,California Independent System Operator,Hydro,1500
2024-01-04T23,CISO,California Independent System Operator,Wind,2560
2024-01-05T00,CISO,California Independent System Operator,Coal,0
2024-01-05T00,CISO,California Independent System Operator,Natural Gas,9028
2024-01-05T00,CISO,California Independent System Operator,Nuclear,2257
2024-01-05T00,CISO,California Independent System Operator,Petroleum,46
2024-01-05T00,CISO,California Independent System Operator,Other,-2643
2024-01-05T00,CISO,California Independent System Operator,Solar,11639
2024-01-05T00,CISO,California Independent System Operator,Hydro,1416
2024-01-05T00,CISO,California Independent System Operator,Wind,1579
2024-01-05T01,CISO,California Independent System Operator,Coal,0
2024-01-05T01,CISO,California Independent System Operator,Natural Gas,9505
2024-01-05T01,CISO,California Independent System Operator,Nuclear,2259
2024-01-05T01,CISO,California Independent System Operator,Petroleum,46
2024-01-05T01,CISO,California Independent System Operator,Other,-459
2024-01-05T01,CISO,California Independent System Operator,Solar,7722
2024-01-05T01,CISO,California Independent System Operator,Hydro,1721
2024-01-05T01,CISO,California Independent System Operator,Wind,805
2024-01-05T02,CISO,California Independent System Operator,Coal,0
2024-01-05T02,CISO,California Independent System Operator,Natural Gas,11835
2024-01-05T02,CISO,California Independent System Operator,Nuclear,2258
2024-01-05T02,CISO,California Independent System Operator,Petroleum,46
2024-01-05T02,CISO,California Independent System Operator,Other,1773
2024-01-05T02,CISO,California Independent System Operator,Solar,1248
2024-01-05T02,CISO,California Independent System Operator,Hydro,2703
2024-01-05T02,CISO,California Independent System Operator,Wind,1740
2024-01-05T03,CISO,California Independent System Operator,Coal,0
2024-01-05T03,CISO,California Independent System Operator,Natural Gas,12450
2024-01-05T03,CISO,California Independent System Operator,Nuclear,2258
2024-01-05T03,CISO,California Independent System Operator,Petroleum,46
2024-01-05T03,CISO,California Independent System Operator,Other,2594
2024-01-05T03,CISO,California Independent System Operator,Solar,-33
2024-01-05T03,CISO,California Independent System Operator,Hydro,3383
2024-01-05T03,CISO,California Independent System Operator,Wind,2349
2024-01-05T04,CISO,California Independent System Operator,Coal,0
2024-01-05T04,CISO,California Independent System Operator,Natural Gas,12832
2024-01-05T04,CISO,California Independent System Operator,Nuclear,2257
2024-01-05T04,CISO,California Independent System Operator,Petroleum,46
2024-01-05T04,CISO,California Independent System Operator,Other,3070
2024-01-05T04,CISO,California Independent System Operator,Solar,-30
2024-01-05T04,CISO,California Independent System Operator,Hydro,3373
2024-01-05T04,CISO,California Independent System Operator,Wind,1676
2024-01-05T05,CISO,California Independent System Operator,Coal,0
2024-01-05T05,CISO,California Independent System Operator,Natural Gas,13210
2024-01-05T05,CISO,California Independent System Operator,Nuclear,2255
2024-01-05T05,CISO,California Independent System Operator,Petroleum,46
2024-01-05T05,CISO,California Independent System Operator,Other,2957
2024-01-05T05,CISO,California Independent System Operator,Solar,-8
2024-01-05T05,CISO,California Independent System Operator,Hydro,3306
2024-01-05T05,CISO,California Independent System Operator,Wind,1239
2024-01-05T06,CISO,California Independent System Operator,Coal,0
2024-01-05T06,CISO,California Independent System Operator,Natural Gas,13032
2024-01-05T06,CISO,California Independent System Operator,Nuclear,2255
2024-01-05T06,CISO,California Independent System Operator,Petroleum,46
2024-01-05T06,CISO,California Independent System Operator,Other,1445
2024-01-05T06,CISO,California Independent System Operator,Solar,-29
2024-01-05T06,CISO,California Independent System Operator,Hydro,3252
2024-01-05T06,CISO,California Independent System Operator,Wind,1693
2024-01-05T07,CISO,California Independent System Operator,Coal,0
2024-01-05T07,CISO,California Independent System Operator,Natural Gas,12372
2024-01-05T07,CISO,California Independent System Operator,Nuclear,2254
2024-01-05T07,CISO,California Independent System Operator,Petroleum,46
2024-01-05T07,CISO,California Independent System Operator,Other,459
2024-01-05T07,CISO,California Independent System Operator,Solar,-29
2024-01-05T07,CISO,California Independent System Operator,Hydro,2784
2024-01-05T07,CISO,California Independent System Operator,Wind,1801
2024-01-05T08,CISO,California Independent System Operator,Coal,0
2024-01-05T08,CISO,California Independent System Operator,Natural Gas,12710
2024-01-05T08,CISO,California Independent System Operator,Nuclear,2253
2024-01-05T08,CISO,California Independent System Operator,Petroleum,46
2024-01-05T08,CISO,California Independent System Operator,Other,-52
2024-01-05T08,CISO,California Independent System Operator,Solar,-29
2024-01-05T08,CISO,California Independent System Operator,Hydro,2644
2024-01-05T08,CISO,California Independent System Operator,Wind,1172
2024-01-05T09,CISO,California Independent System Operator,Coal,0
2024-01-05T09,CISO,California Independent System Operator,Natural Gas,12675
2024-01-05T09,CISO,California Independent System Operator,Nuclear,2256
2024-01-05T09,CISO,California Independent System Operator,Petroleum,46
2024-01-05T09,CISO,California Independent System Operator,Other,-615
2024-01-05T09,CISO,California Independent System Operator,Solar,-29
2024-01-05T09,CISO,California Independent System Operator,Hydro,2274
2024-01-05T09,CISO,California Independent System Operator,Wind,1120
2024-01-05T10,CISO,California Independent System Operator,Coal,0
2024-01-05T10,CISO,California Independent System Operator,Natural Gas,11060
2024-01-05T10,CISO,California Independent System Operator,Nuclear,2256
2024-01-05T10,CISO,California Independent System Operator,Petroleum,46
2024-01-05T10,CISO,California Independent System Operator,Other,-543
2024-01-05T10,CISO,California Independent System Operator,Solar,-29
2024-01-05T10,CISO,California Independent System Operator,Hydro,1865
2024-01-05T10,CISO,California Independent System Operator,Wind,1496
2024-01-05T11,CISO,California Independent System Operator,Coal,0
2024-01-05T11,CISO,California Independent System Operator,Natural Gas,11057
2024-01-05T11,CISO,California Independent System Operator,Nuclear,2254
2024-01-05T11,CISO,California Independent System Operator,Petroleum,46
2024-01-05T11,CISO,California Independent System Operator,Other,-409
2024-01-05T11,CISO,California Independent System Operator,Solar,-29
2024-01-05T11,CISO,California Independent System Operator,Hydro,1538
2024-01-05T11,CISO,California Independent System Operator,Wind,1027
2024-01-05T12,CISO,California Independent System Operator,Coal,0
2024-01-05T12,CISO,California Independent System Operator,Natural Gas,10923
2024-01-05T12,CISO,California Independent System Operator,Nuclear,2255
2024-01-05T12,CISO,California Independent System Operator,Petroleum,46
2024-01-05T12,CISO,California Independent System Operator,Other,-344
2024-01-05T12,CISO,California Independent System Operator,Solar,-29
2024-01-05T12,CISO,California Independent System Operator,Hydro,1493
2024-01-05T12,CISO,California Independent System Operator,Wind,969
2024-01-05T13,CISO,California Independent System Operator,Coal,0
2024-01-05T13,CISO,California Independent System Operator,Natural Gas,11268
2024-01-05T13,CISO,California Independent System Operator,Nuclear,2253
2024-01-05T13,CISO,California Independent System Operator,Petroleum,46
2024-01-05T13,CISO,California Independent System Operator,Other,-472
2024-01-05T13,CISO,California Independent System Operator,Solar,-30
2024-01-05T13,CISO,California Independent System Operator,Hydro,1533
2024-01-05T13,CISO,California Independent System Operator,Wind,1159
2024-01-05T14,CISO,California Independent System Operator,Coal,0
2024-01-05T14,CISO,California Independent System Operator,Natural Gas,11253
2024-01-05T14,CISO,California Independent System Operator,Nuclear,2254
2024-01-05T14,CISO,California Independent System Operator,Petroleum,46
2024-01-05T14,CISO,California Independent System Operator,Other,-220
2024-01-05T14,CISO,California Independent System Operator,Solar,-30
2024-01-05T14,CISO,California Independent System Operator,Hydro,1583
2024-01-05T14,CISO,California Independent System Operator,Wind,1373
2024-01-05T15,CISO,California Independent System Operator,Coal,0
2024-01-05T15,CISO,California Independent System Operator,Natural Gas,11644
2024-01-05T15,CISO,California Independent System Operator,Nuclear,2255
2024-01-05T15,CISO,California Independent System Operator,Petroleum,46
2024-01-05T15,CISO,California Independent System Operator,Other,283
2024-01-05T15,CISO,California Independent System Operator,Solar,-30
2024-01-05T15,CISO,California Independent System Operator,Hydro,2105
2024-01-05T15,CISO,California Independent System Operator,Wind,1260
2024-01-05T16,CISO,California Independent System Operator,Coal,0
2024-01-05T16,CISO,California Independent System Operator,Natural Gas,12348
2024-01-05T16,CISO,California Independent System Operator,Nuclear,2255
2024-01-05T16,CISO,California Independent System Operator,Petroleum,46
2024-01-05T16,CISO,California Independent System Operator,Other,1150
2024-01-05T16,CISO,California Independent System Operator,Solar,-1
2024-01-05T16,CISO,California Independent System Operator,Hydro,2525
2024-01-05T16,CISO,California Independent System Operator,Wind,1183
2024-01-05T17,CISO,California Independent System Operator,Coal,0
2024-01-05T17,CISO,California Independent System Operator,Natural Gas,12214
2024-01-05T17,CISO,California Independent System Operator,Nuclear,2252
2024-01-05T17,CISO,California Independent System Operator,Petroleum,46
2024-01-05T17,CISO,California Independent System Operator,Other,1296
2024-01-05T17,CISO,California Independent System Operator,Solar,886
2024-01-05T17,CISO,California Independent System Operator,Hydro,2465
2024-01-05T17,CISO,California Independent System Operator,Wind,1245
2024-01-05T18,CISO,California Independent System Operator,Coal,0
2024-01-05T18,CISO,California Independent System Operator,Natural Gas,9943
2024-01-05T18,CISO,California Independent System Operator,Nuclear,2252
2024-01-05T18,CISO,California Independent System Operator,Petroleum,46
2024-01-05T18,CISO,California Independent System Operator,Other,1219
2024-01-05T18,CISO,California Independent System Operator,Solar,3769
2024-01-05T18,CISO,California Independent System Operator,Hydro,2284
2024-01-05T18,CISO,California Independent System Operator,Wind,856
2024-01-05T19,CISO,California Independent System Operator,Coal,0
2024-01-05T19,CISO,California Independent System Operator,Natural Gas,8382
2024-01-05T19,CISO,California Independent System Operator,Nuclear,2252
2024-01-05T19,CISO,California Independent System Operator,Petroleum,46
2024-01-05T19,CISO,California Independent System Operator,Other,21
2024-01-05T19,CISO,California Independent System Operator,Solar,6364
2024-01-05T19,CISO,California Independent System Operator,Hydro,1731
2024-01-05T19,CISO,California Independent System Operator,Wind,422
2024-01-05T20,CISO,California Independent System Operator,Coal,0
2024-01-05T20,CISO,California Independent System Operator,Natural Gas,8119
2024-01-05T20,CISO,California Independent System Operator,Nuclear,2253
2024-01-05T20,CISO,California Independent System Operator,Petroleum,46
2024-01-05T20,CISO,California Independent System Operator,Other,-1459
2024-01-05T20,CISO,California Independent System Operator,Solar,8969
2024-01-05T20,CISO,California Independent System Operator,Hydro,1450
2024-01-05T20,CISO,California Independent System Operator,Wind,262
2024-01-05T21,CISO,California Independent System Operator,Coal,0
2024-01-05T21,CISO,California Independent System Operator,Natural Gas,8130
2024-01-05T21,CISO,California Independent System Operator,Nuclear,2253
2024-01-05T21,CISO,California Independent System Operator,Petroleum,46
2024-01-05T21,CISO,California Independent System Operator,Other,-1622
2024-01-05T21,CISO,California Independent System Operator,Solar,8685
2024-01-05T21,CISO,California Independent System Operator,Hydro,1396
2024-01-05T21,CISO,California Independent System Operator,Wind,316
2024-01-05T22,CISO,California Independent System Operator,Coal,0
2024-01-05T22,CISO,California Independent System Operator,Natural Gas,8709
2024-01-05T22,CISO,California Independent System Operator,Nuclear,2253
2024-01-05T22,CISO,California Independent System Operator,Petroleum,46
2024-01-05T22,CISO,California Independent System Operator,Other,-2670
2024-01-05T22,CISO,California Independent System Operator,Solar,8452
2024-01-05T22,CISO,California Independent System Operator,Hydro,1247
2024-01-05T22,CISO,California Independent System Operator,Wind,342
2024-01-05T23,CISO,California Independent System Operator,Coal,0
2024-01-05T23,CISO,California Independent System Operator,Natural Gas,9060
2024-01-05T23,CISO,California Independent System Operator,Nuclear,2254
2024-01-05T23,CISO,California Independent System Operator,Petroleum,46
2024-01-05T23,CISO,California Independent System Operator,Other,-3268
2024-01-05T23,CISO,California Independent System Operator,Solar,9739
2024-01-05T23,CISO,California Independent System Operator,Hydro,1276
2024-01-05T23,CISO,California Independent System Operator,Wind,524
2024-01-06T00,CISO,California Independent System Operator,Coal,0
2024-01-06T00,CISO,California Independent System Operator,Natural Gas,8908
2024-01-06T00,CISO,California Independent System Operator,Nuclear,2254
2024-01-06T00,CISO,California Independent System Operator,Petroleum,46
2024-01-06T00,CISO,California Independent System Operator,Other,-2965
2024-01-06T00,CISO,California Independent System Operator,Solar,10499
2024-01-06T00,CISO,California Independent System Operator,Hydro,1189
2024-01-06T00,CISO,California Independent System Operator,Wind,1428
2024-01-06T01,CISO,California Independent System Operator,Coal,0
2024-01-06T01,CISO,California Independent System Operator,Natural Gas,8623
2024-01-06T01,CISO,California Independent System Operator,Nuclear,2253
2024-01-06T01,CISO,California Independent System Operator,Petroleum,46
2024-01-06T01,CISO,California Independent System Operator,Other,-1038
2024-01-06T01,CISO,California Independent System Operator,Solar,7146
2024-01-06T01,CISO,California Independent System Operator,Hydro,1422
2024-01-06T01,CISO,California Independent System Operator,Wind,2506
2024-01-06T02,CISO,California Independent System Operator,Coal,0
2024-01-06T02,CISO,California Independent System Operator,Natural Gas,11096
2024-01-06T02,CISO,California Independent System Operator,Nuclear,2253
2024-01-06T02,CISO,California Independent System Operator,Petroleum,46
2024-01-06T02,CISO,California Independent System Operator,Other,924
2024-01-06T02,CISO,California Independent System Operator,Solar,1190
2024-01-06T02,CISO,California Independent System Operator,Hydro,2691
2024-01-06T02,CISO,California Independent System Operator,Wind,2172
2024-01-06T03,CISO,California Independent System Operator,Coal,0
2024-01-06T03,CISO,California Independent System Operator,Natural Gas,12617
2024-01-06T03,CISO,California Independent System Operator,Nuclear,2255
2024-01-06T03,CISO,California Independent System Operator,Petroleum,46
2024-01-06T03,CISO,California Independent System Operator,Other,2113
2024-01-06T03,CISO,California Independent System Operator,Solar,10
2024-01-06T03,CISO,California Independent System Operator,Hydro,3340
2024-01-06T03,CISO,California Independent System Operator,Wind,1216
2024-01-06T04,CISO,California Independent System Operator,Coal,0
2024-01-06T04,CISO,California Independent System Operator,Natural Gas,12897
2024-01-06T04,CISO,California Independent System Operator,Nuclear,2258
2024-01-06T04,CISO,California Independent System Operator,Petroleum,46
2024-01-06T04,CISO,California Independent System Operator,Other,1858
2024-01-06T04,CISO,California Independent System Operator,Solar,3
2024-01-06T04,CISO,California Independent System Operator,Hydro,3788
2024-01-06T04,CISO,California Independent System Operator,Wind,1251
2024-01-06T05,CISO,California Independent System Operator,Coal,0
2024-01-06T05,CISO,California Independent System Operator,Natural Gas,12523
2024-01-06T05,CISO,California Independent System Operator,Nuclear,2256
2024-01-06T05,CISO,California Independent System Operator,Petroleum,46
2024-01-06T05,CISO,California Independent System Operator,Other,1823
2024-01-06T05,CISO,California Independent System Operator,Solar,7
2024-01-06T05,CISO,California Independent System Operator,Hydro,3583
2024-01-06T05,CISO,California Independent System Operator,Wind,1541
2024-01-06T06,CISO,California Independent System Operator,Coal,0
2024-01-06T06,CISO,California Independent System Operator,Natural Gas,12721
2024-01-06T06,CISO,California Independent System Operator,Nuclear,2256
2024-01-06T06,CISO,California Independent System Operator,Petroleum,46
2024-01-06T06,CISO,California Independent System Operator,Other,1771
2024-01-06T06,CISO,California Independent System Operator,Solar,8
2024-01-06T06,CISO,California Independent System Operator,Hydro,3035
2024-01-06T06,CISO,California Independent System Operator,Wind,879
2024-01-06T07,CISO,California Independent System Operator,Coal,0
2024-01-06T07,CISO,California Independent System Operator,Natural Gas,12936
2024-01-06T07,CISO,California Independent System Operator,Nuclear,2255
2024-01-06T07,CISO,California Independent System Operator,Petroleum,46
2024-01-06T07,CISO,California Independent System Operator,Other,1480
2024-01-06T07,CISO,California Independent System Operator,Solar,-15
2024-01-06T07,CISO,California Independent System Operator,Hydro,2579
2024-01-06T07,CISO,California Independent System Operator,Wind,731
2024-01-06T08,CISO,California Independent System Operator,Coal,0
2024-01-06T08,CISO,California Independent System Operator,Natural Gas,12805
2024-01-06T08,CISO,California Independent System Operator,Nuclear,2253
2024-01-06T08,CISO,California Independent System Operator,Petroleum,45
2024-01-06T08,CISO,California Independent System Operator,Other,791
2024-01-06T08,CISO,California Independent System Operator,Solar,-24
2024-01-06T08,CISO,California Independent System Operator,Hydro,2494
2024-01-06T08,CISO,California Independent System Operator,Wind,778
2024-01-06T09,CISO,California Independent System Operator,Coal,0
2024-01-06T09,CISO,California Independent System Operator,Natural Gas,12546
2024-01-06T09,CISO,California Independent System Operator,Nuclear,2253
2024-01-06T09,CISO,California Independent System Operator,Petroleum,46
2024-01-06T09,CISO,California Independent System Operator,Other,231
2024-01-06T09,CISO,California Independent System Operator,Solar,-28
2024-01-06T09,CISO,California Independent System Operator,Hydro,2130
2024-01-06T09,CISO,California Independent System Operator,Wind,587
2024-01-06T10,CISO,California Independent System Operator,Coal,0
2024-01-06T10,CISO,California Independent System Operator,Natural Gas,12070
2024-01-06T10,CISO,California Independent System Operator,Nuclear,2252
2024-01-06T10,CISO,California Independent System Operator,Petroleum,46
2024-01-06T10,CISO,California Independent System Operator,Other,44
2024-01-06T10,CISO,California Independent System Operator,Solar,-29
2024-01-06T10,CISO,California Independent System Operator,Hydro,1550
2024-01-06T10,CISO,California Independent System Operator,Wind,540
2024-01-06T11,CISO,California Independent System Operator,Coal,0
2024-01-06T11,CISO,California Independent System Operator,Natural Gas,11412
2024-01-06T11,CISO,California Independent System Operator,Nuclear,2252
2024-01-06T11,CISO,California Independent System Operator,Petroleum,46
2024-01-06T11,CISO,California Independent System Operator,Other,-37
2024-01-06T11,CISO,California Independent System Operator,Solar,-25
2024-01-06T11,CISO,California Independent System Operator,Hydro,1557
2024-01-06T11,CISO,California Independent System Operator,Wind,487
2024-01-06T12,CISO,California Independent System Operator,Coal,0
2024-01-06T12,CISO,California Independent System Operator,Natural Gas,10514
2024-01-06T12,CISO,California Independent System Operator,Nuclear,2252
2024-01-06T12,CISO,California Independent System Operator,Petroleum,46
2024-01-06T12,CISO,California Independent System Operator,Other,-136
2024-01-06T12,CISO,California Independent System Operator,Solar,-26
2024-01-06T12,CISO,California Independent System Operator,Hydro,1549
2024-01-06T12,CISO,California Independent System Operator,Wind,569
2024-01-06T13,CISO,California Independent System Operator,Coal,0
2024-01-06T13,CISO,California Independent System Operator,Natural Gas,10382
2024-01-06T13,CISO,California Independent System Operator,Nuclear,2253
2024-01-06T13,CISO,California Independent System Operator,Petroleum,46
2024-01-06T13,CISO,California Independent System Operator,Other,-21
2024-01-06T13,CISO,California Independent System Operator,Solar,-30
2024-01-06T13,CISO,California Independent System Operator,Hydro,1319
2024-01-06T13,CISO,California Independent System Operator,Wind,489
2024-01-06T14,CISO,California Independent System Operator,Coal,0
2024-01-06T14,CISO,California Independent System Operator,Natural Gas,10458
2024-01-06T14,CISO,California Independent System Operator,Nuclear,2253
2024-01-06T14,CISO,California Independent System Operator,Petroleum,46
2024-01-06T14,CISO,California Independent System Operator,Other,-51
2024-01-06T14,CISO,California Independent System Operator,Solar,-29
2024-01-06T14,CISO,California Independent System Operator,Hydro,1344
2024-01-06T14,CISO,California Independent System Operator,Wind,504
2024-01-06T15,CISO,California Independent System Operator,Coal,0
2024-01-06T15,CISO,California Independent System Operator,Natural Gas,10871
2024-01-06T15,CISO,California Independent System Operator,Nuclear,2254
2024-01-06T15,CISO,California Independent System Operator,Petroleum,46
2024-01-06T15,CISO,California Independent System Operator,Other,459
2024-01-06T15,CISO,California Independent System Operator,Solar,-24
2024-01-06T15,CISO,California Independent System Operator,Hydro,1498
2024-01-06T15,CISO,California Independent System Operator,Wind,456
2024-01-06T16,CISO,California Independent System Operator,Coal,0
2024-01-06T16,CISO,California Independent System Operator,Natural Gas,11140
2024-01-06T16,CISO,California Independent System Operator,Nuclear,2253
2024-01-06T16,CISO,California Independent System Operator,Petroleum,46
2024-01-06T16,CISO,California Independent System Operator,Other,1567
2024-01-06T16,CISO,California Independent System Operator,Solar,-10
2024-01-06T16,CISO,California Independent System Operator,Hydro,1544
2024-01-06T16,CISO,California Independent System Operator,Wind,323
2024-01-06T17,CISO,California Independent System Operator,Coal,0
2024-01-06T17,CISO,California Independent System Operator,Natural Gas,10780
2024-01-06T17,CISO,California Independent System Operator,Nuclear,2252
2024-01-06T17,CISO,California Independent System Operator,Petroleum,46
2024-01-06T17,CISO,California Independent System Operator,Other,572
2024-01-06T17,CISO,California Independent System Operator,Solar,1990
2024-01-06T17,CISO,California Independent System Operator,Hydro,1430
2024-01-06T17,CISO,California Independent System Operator,Wind,333
2024-01-06T18,CISO,California Independent System Operator,Coal,0
2024-01-06T18,CISO,California Independent System Operator,Natural Gas,7991
2024-01-06T18,CISO,California Independent System Operator,Nuclear,2252
2024-01-06T18,CISO,California Independent System Operator,Petroleum,46
2024-01-06T18,CISO,California Independent System Operator,Other,-367
2024-01-06T18,CISO,California Independent System Operator,Solar,7306
2024-01-06T18,CISO,California Independent System Operator,Hydro,942
2024-01-06T18,CISO,California Independent System Operator,Wind,416
2024-01-06T19,CISO,California Independent System Operator,Coal,0
2024-01-06T19,CISO,California Independent System Operator,Natural Gas,6779
2024-01-06T19,CISO,California Independent System Operator,Nuclear,2251
2024-01-06T19,CISO,California Independent System Operator,Petroleum,46
2024-01-06T19,CISO,California Independent System Operator,Other,-928
2024-01-06T19,CISO,California Independent System Operator,Solar,9518
2024-01-06T19,CISO,California Independent System Operator,Hydro,760
2024-01-06T19,CISO,California Independent System Operator,Wind,516
2024-01-06T20,CISO,California Independent System Operator,Coal,0
2024-01-06T20,CISO,California Independent System Operator,Natural Gas,7346
2024-01-06T20,CISO,California Independent System Operator,Nuclear,2249
2024-01-06T20,CISO,California Independent System Operator,Petroleum,46
2024-01-06T20,CISO,California Independent System Operator,Other,-1895
2024-01-06T20,CISO,California Independent System Operator,Solar,9723
2024-01-06T20,CISO,California Independent System Operator,Hydro,689
2024-01-06T20,CISO,California Independent System Operator,Wind,516
2024-01-06T21,CISO,California Independent System Operator,Coal,0
2024-01-06T21,CISO,California Independent System Operator,Natural Gas,7855
2024-01-06T21,CISO,California Independent System Operator,Nuclear,2250
2024-01-06T21,CISO,California Independent System Operator,Petroleum,46
2024-01-06T21,CISO,California Independent System Operator,Other,-2584
2024-01-06T21,CISO,California Independent System Operator,Solar,9589
2024-01-06T21,CISO,California Independent System Operator,Hydro,607
2024-01-06T21,CISO,California Independent System Operator,Wind,942
